Elevation, Aspect, Slope, Horiz_Dist_Hydro, Vert_Dist_Hydro, Horiz_Dist_Roadways, Hillshade_9am, Hillshade_Noon, Hillshade_3pm, Horiz_Dist_FirePts
1972.975, 217.9319, 2.9685, 63.3321, 29.4631, 358.8378, 126.5057, 214.2887, 22.5539, 566.6603
1699.2422, 336.2641, 16.2983, 281.082, 114.5601, 150.2989, 234.3389, 108.563, 85.3267, 902.1081
1001.7821, 28.4414, 27.1726, 5.6299, 373.7356, 883.8035, 129.2161, 130.0783, 52.0836, 84.8662
1886.3413, 93.8608, 1.6812, 385.9993, 358.4692, 622.1938, 193.9996, 230.9674, 190.2692, 905.956
1639.0497, 125.9929, 58.6641, 449.4538, 77.0608, 785.289, 105.2449, 77.8845, 177.923, 839.4333
1572.7548, 202.3062, 7.8955, 381.8523, 337.0606, 111.5665, 104.9424, 129.7721, 136.0796, 890.944
1696.2169, 39.6482, 54.1614, 239.3343, 377.3636, 876.4072, 191.0753, 20.6402, 214.2445, 999.579
2336.5431, 104.383, 15.1409, 423.0421, 40.7141, 339.9719, 215.5582, 95.8751, 67.0873, 407.599
1212.6173, 304.3921, 48.4562, 177.5596, 448.3973, 192.7897, 236.9649, 50.9267, 16.0399, 280.0052
908.528, 182.2683, 35.0362, 236.2225, 133.2794, 848.1102, 163.5678, 221.848, 56.4837, 456.5523
2175.5176, 315.4211, 17.2737, 95.4182, 228.8733, 688.5861, 4.7284, 254.4253, 213.1516, 725.4871
972.9212, 37.1924, 28.7412, 482.5026, 191.0719, 280.6513, 250.0329, 170.05, 234.8024, 672.0273
921.7186, 349.4533, 12.0563, 404.1168, 87.5163, 420.8828, 38.2245, 169.4933, 162.4654, 554.4689
1347.2001, 295.5997, 59.6336, 153.6848, 145.6919, 50.6692, 76.2245, 36.4418, 187.5068, 954.0602
1343.0168, 175.6246, 22.4924, 287.9256, 24.807, 272.7429, 92.1749, 74.5867, 184.5924, 116.7501
2240.4348, 232.3644, 1.1518, 485.6467, 414.8748, 207.8123, 229.5931, 214.9165, 246.5539, 19.0858
1761.4791, 198.5738, 33.2905, 300.2482, 167.3455, 351.982, 69.5644, 18.2783, 206.2271, 638.5118
1400.1083, 154.7777, 20.7924, 446.6815, 299.817, 624.3764, 198.3727, 125.5357, 153.0865, 659.8147
1693.5088, 352.6114, 6.7637, 299.5813, 69.0748, 945.961, 138.5941, 254.4843, 137.819, 702.3436
1927.6901, 0.4382, 5.9927, 261.4462, 274.7872, 59.7358, 66.2471, 90.9706, 226.7785, 982.8636
2184.0842, 198.4016, 42.2176, 416.7247, 295.0241, 312.0874, 126.9661, 253.2226, 228.2434, 340.5991
1372.8082, 207.8407, 26.7512, 162.1207, 295.3193, 266.1258, 218.9861, 188.7048, 176.8246, 526.392
1964.3295, 262.3803, 36.9474, 77.122, 427.7858, 639.3842, 164.1863, 9.7796, 48.7949, 207.3198
904.8361, 20.3715, 23.3352, 117.4654, 204.8973, 57.5625, 224.0383, 17.1586, 45.1295, 950.0351
1366.7268, 44.168, 1.8306, 12.8559, 4.616, 228.3982, 16.5709, 197.5605, 118.0606, 537.1316
1409.0445, 222.5849, 45.2962, 177.6699, 226.7814, 178.7188, 231.7372, 76.8341, 18.9058, 935.7153
1722.8089, 298.5278, 47.0625, 187.5935, 463.846, 304.8827, 209.733, 7.1384, 87.0588, 498.9335
1262.1863, 42.0479, 10.2582, 288.2202, 387.4859, 881.8721, 83.0428, 102.874, 57.6389, 40.4493
1868.0743, 95.9553, 30.5136, 124.6683, 453.2219, 907.1043, 144.5146, 226.1032, 110.4471, 107.8599
1309.4729, 340.7036, 57.5668, 469.4656, 31.4105, 347.5715, 78.5983, 43.054, 128.2193, 501.0614
1888.1394, 99.7783, 12.4985, 273.5084, 329.8382, 967.2894, 134.6077, 71.2394, 104.6222, 70.9148
1191.3633, 146.6199, 22.8832, 130.1501, 352.2373, 468.4649, 172.3345, 10.2085, 136.9813, 405.7491
1858.8018, 27.6827, 26.4265, 272.7633, 361.5062, 44.6362, 237.4833, 121.335, 172.1374, 809.8366
2154.4279, 40.1525, 35.1754, 482.8819, 85.9454, 55.7656, 14.9003, 110.4046, 233.4147, 218.738
2060.7097, 31.8702, 14.8665, 269.7512, 22.7011, 160.4854, 169.7153, 145.5392, 129.0708, 429.1707
2325.7646, 227.9662, 57.3099, 57.3423, 182.6589, 224.1253, 132.8361, 177.8456, 152.4423, 371.8018
1986.7382, 294.5903, 54.9891, 335.244, 364.6559, 835.6562, 183.3455, 203.6467, 12.7691, 578.1868
1135.0339, 154.021, 15.5634, 162.9969, 400.0298, 563.2208, 198.6432, 19.4914, 95.3722, 520.2123
1906.9505, 254.583, 26.1592, 470.1253, 228.7211, 735.6165, 126.5938, 120.9918, 96.785, 992.1953
1632.1439, 8.547, 11.8732, 337.1508, 339.4746, 713.1503, 144.725, 236.7315, 23.9475, 100.7217
1312.1723, 115.0024, 15.6359, 236.1032, 64.7855, 291.0722, 159.9666, 116.7791, 27.8054, 991.9789
1371.9575, 224.1909, 25.5151, 326.3983, 478.3173, 125.7738, 140.6016, 8.1443, 67.3177, 25.4728
2222.7377, 114.6834, 35.8938, 156.4284, 312.3538, 279.7239, 72.6556, 75.6732, 185.9502, 369.4714
1820.1076, 192.9372, 8.144, 489.8489, 235.7578, 115.4231, 102.8106, 1.4115, 88.2595, 698.2658
2123.8655, 152.1529, 59.0151, 224.4609, 200.8034, 629.3535, 89.0612, 158.3022, 229.9865, 893.4773
1876.0964, 118.0647, 37.7518, 180.9686, 48.5732, 779.9423, 80.5163, 188.8401, 192.5638, 48.4051
1673.4016, 335.5739, 19.9091, 127.9513, 427.3906, 633.0667, 246.3009, 237.0083, 112.7728, 131.1438
1111.3206, 52.3193, 3.0968, 161.4575, 323.5689, 6.8134, 67.0522, 69.6682, 29.1949, 942.3851
1821.3186, 171.8523, 0.801, 145.0446, 476.7575, 354.432, 45.6876, 163.7034, 154.6026, 399.0564
2180.5021, 166.643, 40.5265, 425.2914, 478.0403, 569.1565, 198.4172, 178.4027, 203.6059, 154.9634
2083.3872, 124.4239, 44.4878, 94.286, 353.9856, 243.4211, 89.3834, 42.0512, 153.0708, 432.2461
1585.2209, 143.2164, 39.8634, 463.8886, 76.8645, 262.6855, 224.1348, 146.8475, 42.4703, 58.7115
1423.8386, 41.7781, 13.2951, 225.3005, 214.6729, 883.4687, 2.7415, 196.4093, 237.6319, 790.0601
1047.835, 292.234, 15.1439, 484.3176, 325.3321, 137.2394, 8.8695, 188.2398, 45.0558, 324.9179
1023.6148, 127.565, 34.4773, 19.3388, 290.059, 345.635, 163.2582, 70.0173, 85.1573, 104.7612
2193.0383, 233.7477, 39.4977, 401.5456, 380.4422, 135.2957, 189.7706, 160.0104, 64.53, 218.7619
2141.9534, 288.1704, 30.9842, 29.5284, 122.8996, 837.7672, 158.5534, 219.8153, 129.5358, 21.8849
2032.6459, 124.0752, 51.3242, 62.9341, 100.1208, 864.9165, 94.6851, 2.1309, 96.6406, 517.9614
1819.5853, 294.9323, 9.0801, 129.434, 450.5925, 204.7208, 68.3921, 230.0167, 218.6834, 80.7987
1406.9134, 240.6873, 31.1705, 128.5197, 459.6879, 805.86, 95.1449, 110.7963, 98.4628, 686.6412
2321.7204, 315.7135, 1.2306, 355.4295, 95.9838, 360.1158, 99.4452, 71.1472, 181.255, 839.5704
1552.7829, 30.1492, 5.3352, 324.0744, 427.8852, 975.137, 240.3945, 237.3255, 81.2505, 694.9536
978.2791, 164.3312, 43.9852, 423.403, 453.3313, 910.7666, 86.2683, 145.6871, 67.8606, 260.1681
1845.9168, 190.6071, 53.2188, 405.5248, 110.8905, 962.0736, 99.6737, 34.6352, 143.8621, 790.0245
1447.4763, 46.3846, 6.2635, 473.4578, 87.0808, 71.8385, 212.8521, 100.7288, 162.6995, 738.1767
1499.2198, 203.4743, 40.8134, 123.0118, 441.9835, 282.9868, 74.52, 148.4653, 41.7634, 595.0868
1906.8935, 166.3131, 13.5138, 147.5467, 94.4104, 463.9478, 46.0641, 92.1772, 236.2286, 185.6313
2095.7612, 348.3856, 52.4691, 250.7098, 116.8896, 201.8632, 135.9912, 222.6943, 86.2352, 141.201
1763.5755, 23.051, 17.646, 234.3666, 218.9227, 532.837, 160.3645, 98.98, 47.7741, 256.2313
1788.6036, 71.152, 47.1962, 354.4766, 350.3179, 515.9752, 233.4447, 67.5906, 204.1275, 819.7532
2171.468, 120.4402, 21.4491, 323.3634, 242.4187, 137.9197, 202.3335, 139.6786, 138.8881, 139.1134
1814.007, 226.3637, 4.2588, 403.4904, 357.8228, 314.1535, 226.8357, 141.698, 220.318, 783.9597
1450.6624, 153.597, 19.3871, 195.3402, 424.3581, 317.9049, 248.7959, 62.2197, 113.7347, 340.5252
2137.8161, 24.4512, 25.6866, 94.237, 248.8555, 380.4768, 83.4189, 62.2443, 177.934, 23.8946
918.4419, 183.7197, 44.2249, 40.9316, 204.4177, 359.8734, 48.6741, 66.4553, 61.8652, 522.1554
1587.556, 317.4289, 10.5756, 345.5396, 251.737, 737.4288, 247.2504, 160.5054, 85.3993, 192.0989
2167.0266, 241.3626, 50.8729, 40.1011, 32.4789, 72.5947, 126.132, 37.0975, 216.4163, 770.5414
2214.8491, 358.2122, 7.6736, 341.7851, 379.271, 800.1085, 85.9982, 227.4329, 49.4573, 265.6163
1457.192, 241.9914, 25.1417, 355.8393, 42.4308, 595.5344, 236.1099, 118.0709, 57.0265, 633.888
1884.2313, 45.3083, 28.7383, 248.0786, 284.8293, 746.8723, 109.2689, 56.0841, 239.5106, 295.3403
1640.5858, 137.6734, 35.7874, 193.3836, 341.35, 161.9194, 2.9666, 172.2281, 206.6268, 880.7953
1695.2878, 317.8502, 5.5289, 295.7677, 152.9786, 1.8248, 125.9556, 185.9591, 120.8958, 814.8475
2376.5988, 305.0462, 53.2843, 252.5504, 443.9168, 977.3878, 78.6693, 203.2617, 219.7124, 209.8092
1315.2388, 275.3532, 38.0398, 339.6086, 16.085, 170.8617, 135.0021, 65.2653, 188.0875, 958.4294
2372.0449, 322.2447, 58.1943, 155.1654, 343.3571, 775.1702, 228.7796, 129.3532, 201.749, 69.3691
2128.7009, 242.2402, 30.7014, 218.8039, 388.816, 375.5111, 229.46, 25.3845, 193.2928, 971.8264
943.6846, 236.2605, 35.813, 262.0976, 374.7462, 664.408, 22.3895, 25.6562, 75.0063, 334.6459
2300.3095, 99.0949, 26.775, 313.2237, 66.076, 687.6054, 172.7948, 112.4187, 26.4579, 589.2027
1884.777, 207.2402, 21.9545, 205.0454, 394.1892, 600.1306, 216.163, 130.1055, 0.3443, 830.9213
2394.2327, 160.765, 49.0338, 73.3285, 336.6491, 282.8568, 219.0658, 118.6374, 119.3676, 696.1954
1407.3744, 117.525, 27.2979, 446.9943, 368.1931, 171.5782, 157.7274, 164.2887, 217.3079, 592.5814
1102.3167, 15.8547, 37.0748, 17.6453, 224.6861, 2.6983, 154.8706, 46.9326, 159.2612, 801.4042
2331.9745, 190.7668, 44.6471, 252.161, 241.4695, 429.9691, 64.8497, 113.1973, 51.3005, 302.4527
2399.6962, 172.8062, 58.22, 235.1032, 184.16, 241.2896, 15.8041, 144.0249, 101.238, 97.4834
1705.4234, 120.2505, 54.7712, 91.2544, 428.4604, 157.4765, 199.1084, 99.6073, 231.6293, 568.1305
1073.1676, 324.6869, 39.9686, 301.1199, 437.5295, 458.3796, 13.6313, 218.1357, 153.6562, 308.0307
1146.6151, 255.5866, 12.1692, 231.0341, 454.0531, 316.0911, 141.1513, 170.6096, 77.8169, 560.1096
1553.4613, 107.961, 7.3275, 216.0351, 369.0865, 158.752, 67.4214, 234.1617, 36.764, 87.7605
1447.5591, 283.2315, 32.167, 58.4116, 152.2526, 408.2138, 44.0914, 210.4254, 248.78, 60.9413
1327.7645, 189.9392, 28.0967, 2.3193, 55.8274, 875.2734, 252.5313, 249.0496, 141.9216, 470.989
1294.792, 238.8276, 35.1847, 68.7365, 418.0045, 130.2319, 52.1595, 140.106, 190.2702, 155.3066
1413.4381, 15.2651, 13.3059, 452.9446, 144.1774, 545.101, 170.5557, 107.0785, 86.994, 747.2424
922.8854, 328.149, 12.8221, 405.429, 296.9126, 6.0022, 88.3835, 41.0152, 35.3613, 627.8082
1937.8324, 53.7085, 8.495, 207.3851, 359.5081, 677.3934, 196.1931, 54.1048, 92.8044, 182.8452
2067.9537, 148.4737, 23.5946, 373.7652, 190.272, 649.0714, 47.8175, 120.1437, 205.7531, 628.4486
1292.4492, 239.7032, 24.4028, 343.9215, 467.1293, 875.9134, 118.3953, 1.52, 110.9425, 203.6293
1754.5951, 93.4939, 23.7082, 465.3886, 148.6375, 920.6362, 26.682, 246.2936, 38.2353, 315.1745
1112.4114, 78.4765, 12.8732, 17.2573, 488.2972, 601.193, 188.182, 69.7115, 239.7234, 6.4469
2224.5999, 72.4166, 30.1994, 122.0197, 126.0746, 524.6519, 42.7165, 167.008, 95.8294, 988.5346
1474.2904, 294.2883, 15.4103, 338.9109, 412.771, 534.4765, 59.1127, 162.1952, 12.6822, 75.958
2200.0367, 177.6918, 0.0688, 236.8521, 169.2901, 512.1679, 33.0759, 131.7982, 196.889, 695.4074
2206.8091, 353.2031, 17.8094, 194.4282, 40.5623, 539.4425, 43.6089, 25.3175, 152.6809, 748.2013
1166.9821, 35.8492, 29.7281, 240.2691, 321.0159, 753.8807, 183.2222, 47.7433, 212.7984, 396.9245
2069.7744, 145.9913, 14.6625, 16.1706, 429.7603, 7.7462, 44.1153, 19.4913, 49.4778, 783.75
1469.1843, 312.2105, 54.1316, 42.7839, 25.3198, 683.057, 118.4873, 108.9045, 50.8602, 570.1259
2276.811, 46.162, 42.2817, 183.2619, 224.6789, 320.7133, 152.4787, 236.3439, 124.4903, 890.788
2213.3543, 252.7829, 34.4027, 112.5026, 33.9423, 510.3983, 64.2877, 241.2052, 8.5113, 543.5486
917.0566, 63.8015, 57.7071, 201.2377, 389.0602, 262.0533, 93.9079, 56.9139, 213.4451, 272.2357
2309.5562, 275.4324, 6.5694, 46.9258, 227.3112, 668.0772, 156.3818, 89.4818, 163.1423, 953.8639
1769.9447, 337.7973, 44.9597, 123.0198, 72.6825, 475.2523, 218.4518, 29.1317, 190.6734, 561.0903
1401.3203, 147.4694, 22.2122, 159.5523, 381.5594, 452.0936, 139.0575, 88.3081, 143.5328, 453.8436
1805.5381, 307.2003, 57.5722, 310.0483, 496.4585, 474.3409, 133.1083, 243.2635, 157.9637, 954.4371
1480.6287, 328.0718, 4.3796, 340.5154, 233.6731, 700.2607, 71.7302, 207.9376, 99.2386, 201.3479
1820.5963, 216.8838, 38.6771, 97.7335, 350.973, 288.0261, 116.4372, 211.7891, 71.1335, 959.1246
1132.8272, 11.5091, 9.0667, 267.379, 220.8236, 867.5469, 3.1194, 21.2914, 198.1911, 714.6937
1177.6435, 223.3283, 16.5504, 222.8487, 266.3979, 544.7108, 229.9102, 190.3113, 183.8243, 920.889
1615.7941, 40.9186, 43.856, 437.2377, 496.986, 41.1607, 6.9508, 122.3504, 250.281, 391.673
990.7744, 233.2715, 14.5082, 492.0652, 427.8358, 689.7167, 21.1854, 248.5744, 70.4604, 423.7489
1346.3481, 252.4261, 11.0047, 464.4125, 260.1241, 274.6833, 29.0068, 75.5806, 70.8084, 357.6603
1337.7707, 11.1278, 59.4223, 120.5399, 379.3806, 66.064, 109.0348, 140.486, 38.8423, 717.7815
1844.9063, 235.6905, 12.324, 139.301, 56.5224, 113.7148, 87.3127, 95.1392, 62.3833, 332.6558
2173.3191, 230.4964, 2.8686, 447.2958, 482.5477, 786.4507, 82.7983, 239.2011, 232.4713, 560.9336
2276.8038, 119.4923, 17.6239, 373.3361, 65.2702, 334.9157, 140.3112, 211.5655, 207.156, 887.78
1072.7087, 220.741, 23.041, 340.0947, 370.2152, 676.6138, 30.9663, 167.8325, 253.4158, 244.3031
1425.4649, 249.7741, 17.3111, 362.5279, 405.4555, 725.989, 237.0315, 232.4692, 88.1465, 798.6476
1749.3534, 211.537, 14.0636, 36.582, 65.8299, 79.0424, 243.8246, 18.2038, 208.3451, 110.3737
2238.7693, 42.5809, 52.9086, 87.7062, 251.3005, 196.0608, 33.5062, 132.3705, 203.9264, 196.2123
1962.8215, 266.4471, 32.1995, 430.6904, 219.3693, 971.054, 94.012, 139.2551, 88.2608, 569.9675
1505.481, 105.6363, 6.8238, 133.3516, 486.2725, 624.0851, 51.0371, 190.3432, 39.9829, 865.0884
966.7732, 261.0009, 35.7058, 403.6234, 146.4171, 672.5319, 91.3588, 248.2489, 66.4527, 476.2247
1243.5124, 289.831, 54.626, 248.7983, 276.1293, 627.3075, 119.3412, 172.4419, 237.765, 345.02
1538.2932, 201.4166, 26.7029, 217.1944, 44.6946, 396.1626, 179.4816, 241.8063, 4.3026, 722.7044
1016.0742, 335.6875, 39.4049, 95.6088, 292.9083, 862.4914, 66.1443, 189.0777, 133.6788, 453.0822
1881.5727, 217.0187, 39.422, 233.8789, 403.5057, 26.8004, 231.3111, 245.0293, 40.7423, 97.7434
2135.41, 259.905, 38.4608, 223.0691, 377.0461, 559.5204, 224.4091, 50.5251, 145.1548, 462.3608
1809.7335, 12.5672, 59.5675, 302.6472, 215.7906, 806.624, 19.0277, 160.5333, 53.4548, 748.4953
1066.8466, 223.3777, 57.6406, 490.0184, 183.1139, 730.1584, 229.1061, 161.6126, 69.3629, 447.276
1578.8029, 236.1309, 24.2748, 52.474, 149.848, 49.0433, 105.7669, 85.1285, 83.2818, 85.6147
1308.2909, 294.6183, 8.0635, 405.6252, 316.0822, 894.1586, 42.2437, 249.3566, 222.198, 236.3732
2077.4378, 143.7997, 21.2684, 66.3794, 338.2709, 606.8481, 201.9414, 155.1438, 187.7652, 593.3367
1092.0803, 351.3068, 13.7911, 194.2386, 129.5765, 220.5815, 92.7819, 44.8543, 5.7976, 0.3235
1764.9591, 244.4446, 19.3169, 467.9394, 395.2581, 578.8826, 243.1038, 76.9905, 150.3166, 799.7456
1937.2507, 67.7256, 47.1807, 300.0905, 225.2634, 694.0917, 32.0524, 138.1459, 227.085, 746.0379
2298.6016, 205.8981, 39.9574, 339.4068, 180.1992, 654.5706, 158.9443, 207.5025, 133.1603, 608.3104
1870.8062, 317.1301, 11.2153, 36.3917, 263.307, 284.1705, 235.3986, 207.0016, 42.6626, 887.2137
1698.595, 318.3451, 42.703, 105.9219, 185.2944, 566.899, 164.2827, 173.8838, 174.9458, 294.3081
2036.4858, 295.6414, 25.043, 150.2613, 467.7604, 119.5938, 251.9394, 22.6693, 16.7962, 617.2954
1666.7838, 121.3717, 2.5734, 63.742, 237.9604, 352.0138, 187.7721, 105.7206, 107.7685, 728.5435
918.7903, 208.0406, 20.2626, 219.9472, 187.8086, 351.1886, 126.637, 47.5519, 144.2484, 22.7476
1300.9598, 168.0411, 29.7793, 102.0073, 474.8848, 497.3663, 62.484, 186.4943, 18.2741, 805.8113
1528.6938, 205.8789, 41.1781, 23.9403, 55.9553, 722.7974, 32.2253, 91.5519, 213.3287, 742.7003
1432.9165, 122.5237, 16.7672, 367.2638, 263.8313, 600.3891, 114.5913, 79.3498, 158.5516, 626.8388
2125.4846, 114.6096, 2.3025, 322.8547, 167.545, 863.541, 223.0235, 10.4398, 206.7261, 505.4417
1163.4555, 307.226, 57.5736, 147.7967, 421.6604, 855.969, 157.003, 186.5356, 9.6443, 709.9846
2386.5868, 208.9872, 50.8253, 374.3405, 292.4398, 963.8874, 183.2181, 1.0615, 83.4904, 52.8961
1872.1589, 71.0257, 48.5616, 110.7859, 202.5184, 543.5244, 254.0416, 133.9422, 33.7267, 392.7565
1883.9898, 334.7654, 30.5657, 458.816, 419.221, 803.6953, 73.8568, 74.5043, 34.9143, 801.1426
1543.7112, 22.1355, 8.1067, 209.3765, 108.7627, 693.2831, 101.0759, 46.5116, 200.3053, 623.2542
1782.0647, 229.7681, 7.12, 229.4491, 424.9582, 62.3178, 60.541, 99.4876, 80.055, 78.1884
1675.8913, 97.2795, 45.6707, 88.9634, 108.9264, 276.3947, 194.4491, 121.9883, 42.2074, 537.929
1337.0758, 328.6937, 11.4655, 313.5888, 359.3938, 459.014, 92.6511, 89.2364, 78.2082, 929.6309
1317.071, 303.2846, 47.9491, 162.3231, 331.891, 584.803, 122.0518, 184.5198, 88.6218, 574.5916
1053.5952, 83.5543, 11.2218, 284.7422, 231.3139, 546.3309, 234.8733, 0.9312, 235.8208, 288.5008
923.1463, 327.8483, 11.3979, 191.6804, 244.4246, 944.34, 178.5002, 100.9941, 100.0456, 378.3902
1737.308, 335.4389, 5.0751, 394.2102, 286.9278, 909.7815, 177.8258, 247.5043, 14.0912, 767.4981
1225.2927, 193.163, 16.4416, 212.3825, 210.3536, 538.2951, 26.081, 36.7311, 128.6812, 423.5179
1177.3475, 93.3294, 36.5575, 299.6414, 75.2537, 114.0613, 156.7093, 227.0785, 200.8664, 449.9925
1660.7742, 79.2374, 49.0361, 457.5571, 173.8765, 908.7499, 223.4221, 83.2103, 92.6043, 94.6995
1794.3252, 291.988, 58.4298, 454.033, 103.8112, 979.2054, 160.1217, 50.7066, 236.3954, 830.576
1139.254, 293.1718, 30.0051, 95.9654, 6.8915, 649.2591, 168.2349, 23.9331, 22.902, 950.0441
2302.6267, 233.4716, 8.351, 323.1015, 99.3441, 669.5062, 160.4898, 204.2832, 147.0457, 486.62
1996.6393, 226.3071, 51.6916, 76.2177, 310.6968, 904.9968, 93.4608, 130.2739, 154.9418, 20.6432
1257.3168, 145.6199, 40.327, 181.4643, 302.8484, 633.6748, 232.9754, 50.5524, 149.2293, 149.2009
927.4636, 263.082, 4.9592, 179.5988, 166.0368, 555.2778, 137.7283, 92.2733, 83.0013, 292.328
1287.1552, 135.9025, 14.6117, 398.7222, 345.8587, 646.6413, 131.2135, 247.032, 42.5158, 584.9246
985.1443, 303.5968, 47.4532, 20.9613, 482.2042, 368.3989, 241.201, 24.7747, 46.6372, 961.2932
1855.7456, 340.2986, 41.2966, 365.2963, 75.7437, 71.556, 95.831, 5.4178, 236.2417, 99.5937
1397.1727, 276.2959, 16.2723, 202.4743, 205.7744, 990.0392, 151.6596, 212.089, 22.4244, 657.8304
1042.7488, 224.4219, 19.754, 24.7721, 221.6885, 984.9662, 225.3826, 177.6159, 217.8404, 530.3246
1959.3793, 347.8448, 4.8288, 118.4729, 212.5324, 353.9942, 73.0195, 109.5084, 176.0392, 591.2054
1596.3636, 267.8944, 57.412, 374.5216, 20.0935, 988.8069, 194.1206, 157.977, 148.6381, 304.6364
2149.8858, 284.1939, 4.665, 31.2346, 222.2705, 987.8079, 14.4387, 122.4617, 62.0943, 483.7509
2376.9339, 13.0091, 27.0188, 269.5169, 348.2933, 369.7589, 176.8879, 45.5843, 88.9622, 513.1972
2339.1924, 299.9815, 18.371, 487.2193, 45.3681, 725.907, 157.7162, 103.9277, 7.667, 233.5378
1289.5674, 125.0119, 31.6154, 415.5225, 48.8009, 759.6915, 88.3935, 164.5584, 164.119, 967.3278
1068.0654, 32.846, 59.4887, 421.1369, 392.4347, 539.131, 253.8194, 7.8806, 115.0841, 472.524
1891.0525, 133.8736, 30.8695, 67.2426, 462.709, 600.3205, 157.1895, 59.3034, 126.0859, 893.0272
1819.4789, 314.8797, 9.4141, 401.1672, 353.7785, 542.0878, 16.1154, 166.0535, 105.244, 570.8713
2053.1396, 186.208, 21.2278, 154.5252, 230.429, 520.8763, 13.8246, 215.4249, 172.6573, 250.1972
2024.8299, 345.3706, 59.8011, 402.7368, 484.0812, 748.5581, 163.2047, 32.1537, 19.5707, 178.159
1870.4023, 351.0357, 15.5346, 345.3634, 160.6263, 199.4927, 102.8985, 220.6941, 236.267, 658.9076
1217.986, 17.143, 11.8439, 260.4661, 209.3968, 810.2076, 23.1798, 116.8576, 101.5964, 88.5122
1416.4242, 234.3796, 35.3161, 418.2093, 414.0091, 397.1882, 25.0831, 23.9262, 98.7829, 563.9604
1783.439, 153.2221, 51.0608, 38.2301, 8.4537, 795.1555, 38.6434, 33.4531, 28.1724, 69.2017
976.9583, 305.217, 30.8679, 258.0056, 397.5564, 627.7279, 97.6147, 217.9748, 31.247, 574.6701
2136.9291, 231.2117, 27.822, 475.7352, 8.2295, 40.489, 207.931, 202.8783, 250.3951, 301.0601
2022.9817, 179.1038, 0.5903, 310.3637, 116.8181, 357.3174, 110.2905, 96.2241, 123.7923, 878.6967
928.3661, 49.687, 49.8623, 416.5952, 274.8814, 246.5987, 172.6847, 238.1294, 60.528, 244.1022
930.2239, 105.8246, 31.6991, 426.4582, 289.0998, 714.9941, 123.6262, 194.9813, 140.83, 246.929
1467.7185, 4.0704, 13.3876, 197.5967, 175.3512, 271.2541, 20.2186, 206.5823, 253.4724, 63.0199
2304.7716, 103.7103, 29.5, 207.4794, 278.6422, 437.7449, 131.5509, 67.0391, 155.0524, 420.8294
1544.752, 188.8714, 24.1342, 381.6768, 232.3301, 527.6214, 196.0104, 89.6848, 114.7214, 224.7681
1736.7564, 135.8076, 21.8457, 211.88, 376.3334, 173.7953, 112.826, 19.389, 225.8416, 604.3189
2143.0907, 188.8353, 28.857, 448.0938, 395.7538, 492.9708, 137.1318, 152.7318, 86.1937, 514.2416
1875.9088, 231.8681, 39.2053, 221.1692, 111.0415, 323.1758, 43.2804, 170.6169, 93.314, 369.1905
1238.0393, 243.4604, 31.2215, 112.3498, 107.6149, 593.6046, 126.5118, 3.039, 216.9083, 504.0852
1903.9155, 245.1696, 38.9595, 170.6553, 147.3315, 306.589, 14.9518, 90.9126, 118.4653, 526.2072
1915.9435, 107.5059, 3.9443, 335.6369, 443.6143, 646.5795, 50.5958, 57.7715, 212.1157, 460.9674
2269.041, 314.4678, 5.0911, 340.3058, 395.1312, 521.7615, 138.3203, 249.866, 217.7056, 413.4519
960.5818, 224.5304, 31.2741, 298.9058, 475.04, 110.0854, 214.2283, 207.9762, 137.2498, 773.1866
948.3816, 38.916, 11.3778, 467.7869, 230.8364, 270.8822, 175.0032, 164.3053, 126.4978, 609.1632
1819.1705, 181.1587, 22.5238, 160.1153, 307.2475, 621.8797, 31.4459, 57.9944, 171.909, 243.2683
2012.3932, 187.5806, 47.4987, 90.7684, 206.396, 623.3895, 115.5613, 205.3637, 51.8239, 288.2026
987.0286, 336.6962, 48.3643, 284.8022, 17.2307, 688.9683, 49.3184, 89.4093, 184.0083, 4.2516
1884.9889, 255.2192, 13.1529, 148.7187, 303.0948, 515.2862, 80.4434, 120.7334, 171.8165, 309.4645
1335.7923, 105.8674, 6.9572, 339.8182, 432.0095, 931.7607, 64.0233, 21.0013, 205.2789, 389.6504
1920.5279, 102.2749, 45.3456, 175.6889, 170.0514, 379.3238, 161.5599, 239.6798, 3.0893, 645.9546
1755.2767, 291.8739, 46.754, 167.9139, 361.9245, 982.2186, 13.9776, 220.8481, 116.4117, 814.6159
1256.4228, 279.5829, 18.4304, 294.9778, 373.8743, 249.8126, 232.5395, 54.8506, 47.1026, 949.9229
1683.6813, 242.6288, 36.9065, 216.8033, 28.4168, 988.0537, 139.0837, 103.7121, 173.3618, 609.6141
2346.8654, 237.0722, 45.3059, 184.0873, 475.4705, 591.4769, 162.3795, 81.2191, 186.2843, 882.3585
1164.7916, 34.94, 44.7334, 480.4296, 4.4849, 683.8206, 62.9746, 171.2085, 165.641, 787.9737
